-5891.339101435744	0.8995893202032438	0.0431163080015963	0.01012814621158422	0.05948997374018247	0.010096619929018884
-5895.359128262636	1.0723287568285342	0.04245614340103098	0.010239828318755258	0.12014305370485182	0.01010684140057078
-5915.254682931234	0.9958179762623331	0.04092034460537302	0.01010075704057674	0.08112412950035225	0.010367350577957285
-2604.409445730598	3.8820724112917975	0.2454639705181382	0.0672416228476857	0.272959527722003	0.001
-3455.098070948243	2.4709890167240403	0.1631799446506347	0.04005156146276346	0.001	0.008718813853811628
-2645.7540972463103	3.212949165503517	0.22735847788121677	0.06109532668694969	0.0036850639307228275	0.018617215089463447
-2793.687965819719	1.399958794096084	0.21243722717580246	0.05741714821023782	0.33763117963213546	0.006878125502151984
-5170.195096029388	1.131944451273505	0.07216995715933604	0.017616036994281655	0.11857226635492095	0.026941849090188416
-7072.547051388469	0.48694014013851217	0.010370009405505238	0.002370904091059859	0.12555771646391006	0.006996706951241777
7140.204687221618	1.322562964533586	0.010396024685404731	0.0023701338301963526	0.0513688745559682	0.010384123778126966
-6952.1554651518145	0.12229686503254995	0.010412073657999742	0.002341994950003342	0.1821968826860261	0.004224328329504499
-3633.509987374856	0.894650315607171	0.15597505512225074	0.0393117382634819	0.09581027617429562	0.008278774009453897
-1897.011050870845	4.948134193061357	0.4166331421751612	0.12399662050085342	0.24232011090299296	0.018226908453076958
-2103.975329176817	2.4634396667627168	0.30633899405206694	0.08289537735352961	0.08295938871746453	0.00545459491394185
-1781.5370211694585	3.9466800674084617	0.4486118391025397	0.12478766676963875	0.001	0.01560797706572103
-3944.7166881628664	4.774791340776052	0.1345590380918326	0.03456755919567481	0.20526810867811693	0.02569256907347979
-2603.4425986518654	1.4558733036202176	0.23965631708212567	0.062393522722306693	0.035655766710810124	0.009291124721739612
-1447.1459575101055	2.4501464164165436	0.5007872140635478	0.18446198232545852	0.7092156689544944	0.014418415672265839
-1784.7115530213466	2.687883710673618	0.38709474022556095	0.1080541612860415	0.15920355571084438	0.010575934939212215
-1629.4120198324795	2.3120874609371285	0.44999331368469925	0.13278953878538377	0.246575141941382	0.014440882241975435
-2450.0531461926503	3.287228463095656	0.2533668416010741	0.07145808832168471	0.4518495782020724	0.007015225909038702
-1471.943990773777	2.584006299039296	0.5029489865657137	0.17857101459069802	0.5909991545610135	0.015460355195673528
-1900.4955218774203	1.8869453559068345	0.3478910192877177	0.10073127743081729	0.3674104891604119	0.006390936385232631
-2144.765290214486	2.4885535777275662	0.2928865288232042	0.12024269962205252	1.7817461232739704	0.040479668715504576
-1380.8687396656455	2.2987675976611834	0.5113771787839699	0.22632113678008542	0.9917052426203053	0.018287814671986632
-6929.971819258195	0.11723064281293621	0.011886523573533921	0.0026639063415580607	0.07058095958031875	0.007968368207414422
-5614.790982688331	0.558699806705065	0.0516552054764357	0.012194372074696933	0.0626559293329962	0.007189266352251731
5
-6703.922062577936	0.20173789425534192	0.017999907605224717	0.004085084671385208	0.05969627659174275	0.009066825918197982
-3789.7735228389383	4.93580375585929	0.13633129741740854	0.035453139210310985	0.0011357292556346535	0.004281731571689663
-1909.5790103435672	3.014473866023662	0.3606281057804376	0.09811679792656557	0.0010314447213443712	0.022719578610145348
-5069.589085733408	0.6241143575417908	0.0726644966241054	0.017669890333777902	0.20920435905764972	0.0030045414844201658
-1660.7630017234019	2.7508286485605358	0.4658333643828286	0.13045549523991154	0.08070158924910781	0.02007652373636431
-1759.8201257972942	2.8404651497218047	0.37390547481935144	0.11878697273430076	0.5993953782566392	0.00667514286907757
-1396.8737469050488	2.391311022286431	0.5376554999468047	0.23101956105460356	0.8967579990333435	0.0247817265232989
-1606.9969741891246	2.702485202664528	0.5147083372858425	0.15012251604389365	0.15843487563055147	0.014336299741876495
-1383.1250534832006	2.2622632882454328	0.49020889234289017	0.21909551515904574	1.0636942219779257	0.01868356997597829
-1374.9009710831504	2.273330054558072	0.4972338311324588	0.23002404440032181	1.0920910720416848	0.01920865146756244
-1376.0608388239011	2.2627536607215046	0.5017258527080493	0.2289677751124626	1.0689436849155856	0.018355248357151185
-1367.327121050891	2.270190880063031	0.5138801966772404	0.24658730070488916	1.0910586753915625	0.019936183905572075

-1365.0975071553482	2.2742761110309915	0.5135489048441662	0.25283339135230354	1.1152030160908377	0.019312313541079592
-1360.2688350842	2.2045760388346607	0.5125305190113824	0.2706466811475539	1.2059512828682424	0.02030300226283816
-1363.8370172534069	2.2585835610603717	0.5170083106830741	0.25677045852688984	1.121747326733832	0.020079443779482533
